"","id","status_group"
"1212",25479,"functional"
"1213",38302,"functional"
"1214",32973,"non functional"
"1215",52140,"functional"
"1216",51060,"functional"
"1217",33106,"functional"
"1218",55127,"functional"
"1219",8640,"functional"
"1220",43117,"functional"
"1221",9966,"functional"
"1222",11183,"non functional"
"1223",72250,"functional"
"1224",50586,"functional"
"1225",48093,"functional"
"1226",37435,"functional"
"1227",9379,"non functional"
"1228",65657,"non functional"
"1229",34535,"functional"
"1230",26262,"functional"
"1231",14458,"functional"
"1232",33972,"non functional"
"1233",40238,"non functional"
"1234",70610,"functional"
"1235",47960,"non functional"
"1236",71481,"functional"
"1237",10946,"functional"
"1238",68239,"functional needs repair"
"1239",56314,"non functional"
"1240",20772,"non functional"
"1241",41027,"non functional"
"1242",57639,"functional"
"1243",42841,"functional"
"1244",8016,"functional"
"1245",38349,"non functional"
"1246",68114,"non functional"
"1247",53733,"non functional"
"1248",53513,"functional"
"1249",50420,"non functional"
"1250",31043,"functional"
"1251",11436,"functional"
"1252",66544,"functional"
"1253",66297,"functional"
"1254",9975,"functional"
"1255",21663,"non functional"
"1256",66747,"functional"
"1257",8343,"non functional"
"1258",43675,"functional"
"1259",12325,"functional"
"1260",27609,"functional"
"1261",70092,"functional"
"1262",4092,"non functional"
"1263",60469,"functional needs repair"
"1264",15869,"functional"
"1265",31689,"non functional"
"1266",40197,"non functional"
"1267",35039,"functional"
"1268",19866,"functional"
"1269",65864,"non functional"
"1270",54111,"functional"
"1271",65616,"functional"
"1272",24954,"functional"
"1273",55924,"non functional"
"1274",48299,"functional"
"1275",51679,"non functional"
"1276",7861,"functional"
"1277",74037,"functional"
"1278",2367,"functional"
"1279",60329,"functional"
"1280",16467,"non functional"
"1281",36876,"non functional"
"1282",42906,"non functional"
"1283",58855,"functional"
"1284",48072,"non functional"
"1285",34861,"functional"
"1286",38446,"functional"
"1287",25076,"functional"
"1288",42010,"functional"
"1289",27880,"functional"
"1290",49961,"functional"
"1291",32989,"non functional"
"1292",17483,"functional"
"1293",54815,"functional"
"1294",16359,"functional"
"1295",54840,"functional needs repair"
"1296",6252,"functional"
"1297",46589,"non functional"
"1298",65044,"functional"
"1299",52749,"functional"
"1300",31792,"non functional"
"1301",72814,"functional needs repair"
"1302",19523,"functional"
"1303",32936,"non functional"
"1304",28011,"non functional"
"1305",49940,"functional"
"1306",21296,"non functional"
"1307",57692,"non functional"
"1308",60900,"non functional"
"1309",69726,"functional"
"1310",4707,"functional"
"1311",5501,"non functional"
"1312",37805,"non functional"
"1313",20466,"non functional"
"1314",915,"non functional"
"1315",15844,"functional"
"1316",60509,"functional"
"1317",22552,"functional"
"1318",47386,"non functional"
"1319",8521,"functional"
"1320",54730,"non functional"
"1321",58417,"functional"
"1322",11731,"non functional"
"1323",40490,"non functional"
"1324",17385,"functional needs repair"
"1325",63184,"functional"
"1326",45621,"functional"
"1327",42679,"non functional"
"1328",64602,"functional"
"1329",33317,"non functional"
"1330",38658,"functional"
"1331",64299,"non functional"
"1332",36030,"non functional"
"1333",18940,"functional"
"1334",45669,"functional"
"1335",19668,"functional"
"1336",44209,"functional"
"1337",73269,"functional needs repair"
"1338",72767,"functional"
"1339",68471,"functional"
"1340",907,"functional"
"1341",57724,"functional"
"1342",19492,"functional"
"1343",18247,"functional"
"1344",61793,"functional"
"1345",68182,"functional"
"1346",69769,"functional"
"1347",1580,"functional"
"1348",9327,"functional"
"1349",18330,"non functional"
"1350",9250,"functional"
"1351",29932,"functional"
"1352",22830,"non functional"
"1353",58200,"functional"
"1354",30920,"functional"
"1355",9138,"functional"
"1356",50234,"non functional"
"1357",54691,"functional"
"1358",16393,"functional"
"1359",56549,"non functional"
"1360",9832,"functional"
"1361",31881,"non functional"
"1362",12886,"functional"
"1363",58897,"functional"
"1364",830,"functional"
"1365",15950,"functional"
"1366",26265,"non functional"
"1367",46220,"non functional"
"1368",22347,"functional"
"1369",2860,"functional"
"1370",19021,"functional"
"1371",3484,"functional"
"1372",30298,"functional"
"1373",39782,"non functional"
"1374",74005,"functional"
"1375",5674,"functional"
"1376",9381,"functional"
"1377",3895,"functional"
"1378",1673,"non functional"
"1379",29551,"functional"
"1380",41475,"non functional"
"1381",67870,"functional"
"1382",2791,"functional"
"1383",42255,"functional"
"1384",67164,"non functional"
"1385",12440,"functional"
"1386",13193,"non functional"
"1387",60880,"functional"
"1388",71008,"functional"
"1389",67514,"functional"
"1390",34910,"functional"
"1391",383,"non functional"
"1392",23977,"non functional"
"1393",70543,"functional"
"1394",2906,"functional"
"1395",33810,"functional"
"1396",10021,"non functional"
"1397",46730,"functional"
"1398",1663,"functional"
"1399",2408,"functional"
"1400",72505,"functional"
"1401",65019,"non functional"
"1402",42313,"non functional"
"1403",340,"non functional"
"1404",50285,"non functional"
"1405",3409,"functional needs repair"
"1406",26378,"functional"
"1407",47552,"functional"
"1408",32262,"functional"
"1409",58637,"functional"
"1410",34827,"non functional"
"1411",63294,"functional"
"1412",44867,"functional"
"1413",26751,"non functional"
"1414",66574,"functional"
"1415",39354,"functional"
"1416",21479,"functional"
"1417",57899,"non functional"
"1418",60079,"non functional"
"1419",62070,"functional"
"1420",20628,"non functional"
"1421",11344,"functional"
"1422",62122,"functional"
"1423",51867,"functional"
"1424",51667,"functional"
"1425",16857,"functional"
"1426",27022,"non functional"
"1427",10438,"non functional"
"1428",57755,"non functional"
"1429",22384,"functional"
"1430",3380,"functional"
"1431",41843,NA
"1432",35208,"functional"
"1433",37152,"non functional"
"1434",47925,"non functional"
"1435",43946,"functional"
"1436",2932,"functional"
"1437",11829,"non functional"
"1438",59013,"functional"
"1439",48338,"functional"
"1440",71276,"functional"
"1441",62998,"non functional"
"1442",6708,"non functional"
"1443",9969,"functional"
"1444",5567,"functional"
"1445",61598,"functional needs repair"
"1446",20745,"functional"
"1447",72485,"non functional"
"1448",53890,"non functional"
"1449",62984,"functional"
"1450",56024,"functional"
"1451",64958,"functional"
"1452",36386,"functional"
"1453",12970,"functional"
"1454",63672,"functional"
"1455",1545,"non functional"
"1456",68416,"non functional"
"1457",53929,"functional"
"1458",59291,"functional"
"1459",20931,"functional"
"1460",18781,"functional"
"1461",15430,"non functional"
"1462",54042,"functional"
"1463",56896,"non functional"
"1464",2579,"functional"
"1465",65982,"non functional"
"1466",8486,"functional"
"1467",15871,"non functional"
"1468",36433,"functional"
"1469",65239,"non functional"
"1470",42513,"functional"
"1471",63248,"functional"
"1472",2959,"functional"
"1473",64833,"functional"
"1474",54346,"non functional"
"1475",12284,"functional"
"1476",18056,"functional"
"1477",9415,NA
"1478",10574,"functional"
"1479",67761,"non functional"
"1480",2413,"functional"
"1481",60358,"functional"
"1482",72803,"functional"
"1483",71644,"functional"
"1484",43929,"non functional"
"1485",23370,"functional"
"1486",38121,"non functional"
"1487",71352,"functional"
"1488",26630,"functional"
"1489",72503,"functional"
"1490",36667,"non functional"
"1491",13838,"non functional"
"1492",73762,"functional"
"1493",56917,"functional"
"1494",64901,"non functional"
"1495",11878,"non functional"
"1496",11761,"functional"
"1497",22410,"functional"
"1498",29102,"functional"
"1499",36539,"non functional"
"1500",9758,"functional"
"1501",28981,"non functional"
"1502",56273,"functional"
"1503",35854,"non functional"
"1504",38840,"non functional"
"1505",32235,"functional"
"1506",36097,"functional"
"1507",54661,"non functional"
"1508",61700,"non functional"
"1509",71556,"functional"
"1510",9296,"non functional"
"1511",26823,"functional"
"1512",45401,"functional"
"1513",862,"functional"
"1514",12857,"non functional"
"1515",60984,"functional needs repair"
"1516",68476,"functional"
"1517",18299,"functional"
"1518",48846,"non functional"
"1519",6446,"non functional"
"1520",63522,"functional"
"1521",66298,"functional"
"1522",39348,"functional"
"1523",25325,"non functional"
"1524",38166,"functional needs repair"
"1525",10753,"functional"
"1526",6496,"non functional"
"1527",66416,"functional needs repair"
"1528",47968,"functional"
"1529",30436,"non functional"
"1530",53608,"functional"
"1531",66036,"non functional"
"1532",46595,"non functional"
"1533",18890,"non functional"
"1534",1978,"functional"
"1535",10656,"functional"
"1536",69297,"non functional"
"1537",43482,"non functional"
"1538",43158,"functional"
"1539",18733,"functional"
"1540",27893,"functional"
"1541",72342,"non functional"
"1542",37520,"non functional"
"1543",11453,"functional"
"1544",39911,"non functional"
"1545",51620,"functional"
"1546",18133,"functional"
"1547",4572,"functional"
"1548",55691,"functional"
"1549",42966,"functional"
"1550",66569,"non functional"
"1551",7200,"non functional"
"1552",53136,"functional"
"1553",25723,"non functional"
"1554",66123,"non functional"
"1555",7672,"functional"
"1556",37943,"functional"
"1557",2142,"functional"
"1558",66405,"functional"
"1559",13101,"functional"
"1560",73963,"functional"
"1561",26444,"non functional"
"1562",19007,"functional"
"1563",71761,"non functional"
"1564",1467,"functional"
"1565",35518,"non functional"
"1566",32922,"functional"
"1567",43852,"functional"
"1568",29438,"functional"
"1569",56706,"functional"
"1570",39407,"functional"
"1571",58835,"functional"
"1572",43397,"functional"
"1573",9994,"functional"
"1574",7622,"non functional"
"1575",34194,"functional"
"1576",13045,"functional"
"1577",32959,"functional"
"1578",50876,"functional"
"1579",31094,"functional"
"1580",37473,"functional"
"1581",61430,"functional"
"1582",47922,"functional"
"1583",52355,"functional"
"1584",65517,"non functional"
"1585",42861,"non functional"
"1586",59615,"non functional"
"1587",28406,"functional"
"1588",3716,"functional"
"1589",219,"functional"
"1590",2079,"functional"
"1591",3612,"functional"
"1592",50670,"functional"
"1593",33118,"non functional"
"1594",25722,"functional"
"1595",56582,"functional"
"1596",7760,"functional"
"1597",39295,"functional"
"1598",68787,"functional"
"1599",64264,"non functional"
"1600",35160,"functional"
"1601",49452,"functional"
"1602",53668,"functional"
"1603",67380,"functional"
"1604",45974,"functional"
"1605",11062,"non functional"
"1606",27946,"non functional"
"1607",50414,"functional"
"1608",38773,"non functional"
"1609",39624,"functional"
"1610",72477,"non functional"
"1611",61146,"functional"
"1612",22496,"functional"
"1613",39554,"non functional"
"1614",23463,"non functional"
"1615",26384,"non functional"
"1616",42071,"functional"
"1617",38972,"functional"
"1618",44617,"non functional"
"1619",32282,"functional"
"1620",8586,"non functional"
"1621",36903,"functional"
"1622",55556,"functional"
"1623",21436,"functional"
"1624",17030,"functional"
"1625",51806,"non functional"
"1626",44903,"non functional"
"1627",1957,"non functional"
"1628",20102,"non functional"
"1629",39391,"functional"
"1630",10871,"functional"
"1631",67815,"functional"
"1632",19183,"functional"
"1633",17711,"functional"
"1634",59743,"functional"
"1635",11844,"functional"
"1636",40062,"non functional"
"1637",40682,"functional"
"1638",71690,"functional"
"1639",22833,"functional"
"1640",16908,"non functional"
"1641",43496,"non functional"
"1642",62050,"non functional"
"1643",65634,"functional"
"1644",6309,"non functional"
"1645",38784,"functional"
"1646",38329,"functional"
"1647",69029,"non functional"
"1648",25515,"non functional"
"1649",30870,NA
"1650",34228,"functional"
"1651",42698,"functional"
"1652",31674,"functional"
"1653",2848,"non functional"
"1654",52616,"functional"
"1655",28760,"functional"
"1656",1188,"functional"
"1657",13957,"functional"
"1658",20847,"functional"
"1659",39895,"functional"
"1660",44133,"functional"
"1661",47704,"functional"
"1662",68173,"functional"
"1663",40526,"functional"
"1664",26285,"non functional"
"1665",67502,"non functional"
"1666",57809,"functional"
"1667",3915,"functional"
"1668",69110,"functional"
"1669",21675,"functional"
"1670",16738,"functional"
"1671",13627,"functional"
"1672",13404,"non functional"
"1673",16649,"non functional"
"1674",8572,"functional"
"1675",71169,"functional"
"1676",71519,"functional"
"1677",72287,"non functional"
"1678",19168,"functional"
"1679",25981,"functional"
"1680",33996,"non functional"
"1681",69749,"functional"
"1682",53037,"functional"
"1683",49611,"functional"
"1684",52353,"non functional"
"1685",71599,"functional needs repair"
"1686",29631,"functional"
"1687",54016,"functional"
"1688",71623,"non functional"
